10.0,7.360366666666667
15.0,7.327918000000001
20.0,7.414103333333334
25.0,7.238521333333332
30.0,7.543739333333334
35.0,7.592811333333334
40.0,7.747142
45.0,8.441794
50.0,9.134186000000001
